campaign,campaign_status,category,content,Country,country_shortname,coupon_code,date,id,influencer_name,latest year,max_coupon_data_refresh_date,max_coupon_reporting_date,max_influencer_data_refresh_date,medium,medium_modified,medium_type,medium_type_modified,month,month of order date,previous year,project_management,quality,region,reporting_shared,Select Year,size,size_modified ,Top 20 Inlfuencer names,Top Influencers with zero costs,#Posts,#Voucher,AOV,campaign_transaction_revenue,ce_posts,CPI,CPM,CPO,CPR,CPU,CR,dq_indicator_yes_all,dq_indicator_yes_central_europe,dq_indicator_yes_north_europe,dq_indicator_yes_south_europe,Engagement,Engagement Rate,Follower,Low Engagement rate High Cost,ne_posts,Net Reach,New User,no_campaign_item_revenue,no_campaign_net_revenue,no_influencer_campaign_item_revenue,no_influencer_campaign_net_revenue,no_influencer_campaign_transaction_revenue,NR Target,NR UTM,NR Voucher,NR/1000 Views,Orders,se_posts,"Select Metric by CPM,CPR & CPI",Select Metric by NR_User_Net Reach,sessions,Total Costs,Total NR,User,User / View
l-de-n-ig-mademoiselle.laura_20092,done,lifestyle,,Germany,DE,,20/9/2020,DE20209_134,mademoiselle.laura,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/9/2020,1/9/2020 0:00,1/1/2020 0:00,Maria,all_good,Central Europe,,All,Nano,Nano,,FALSE,1,,"40,06","334,36",0,"0,00","0,00","0,00","0,00","0,00","3,03%",,,,,120,"7,36%",10000,FALSE,0,1630,140,,,,,,"0,00 €","280,42 €",,172,7,0,0,200,231,"0,00 €","280,42 €",200,"0,12"
growingannanas_20072,done,sports,,Austria,AT,ANNANAS,15/7/2020,AT20207_93,growingannanas,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"29,58","188,78",0,"2,10","58,51","100,00","3,38","5,00","4,17%",,,,,238,"2,78%",127000,FALSE,0,8546,60,,,,,,,"147,88 €",,17,5,0,"58,506,903,815",100,120,"500,00 €","147,88 €",100,"0,01"
evasaischegg_2007,done,sports,,Austria,AT,EVA,2/7/2020,AT20207_10,evasaischegg,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"27,02","911,39",0,"0,43","38,89","23,91","0,89","1,92","7,49%",,,,,1283,"9,07%",234000,FALSE,0,14144,225,,,,,"322,33",,"621,43 €",,44,23,0,"38,885,746,606",287,307,"550,00 €","621,43 €",287,"0,02"
growingannanas_2006,done,sports,,Austria,AT,GROW,9/6/2020,AT20206_35,growingannanas,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"21,51","798,21",0,"0,36","25,74","11,20","0,52","0,95","7,35%",,,,,787,"7,24%",127000,FALSE,0,10877,195,,,,,"2275,6",,"537,71 €",,49,25,0,"25,742,392,204",294,340,"280,00 €","537,71 €",294,"0,03"
instadadpapazwuck_20062,done,family,,Austria,AT,INSTADAD,25/6/2020,AT20206_164,instadad.papazwuck,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Midlevel,Midlevel,,FALSE,1,1,"27,67","15325,27",0,"0,29","22,03","1,99","0,07","0,27","10,42%",,,,,2719,"7,49%",78600,FALSE,0,36320,974,,,,,"4239,27",,"11.152,80 €",,307,403,0,"22,026,431,718",2988,3868,"800,00 €","11.152,80 €",2988,"0,08"
instadadpapazwuck_20053,done,family,,Austria,AT,PAPAZWUCK,21/5/2020,AT20205_150,instadad.papazwuck,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Midlevel,Midlevel,,FALSE,1,1,"64,98","7543,15",0,"0,45","23,85","3,85","0,06","0,45","10,93%",,,,,1786,"5,32%",78600,FALSE,0,33541,558,,"4498,65",,"3624,69","3780,18",,"5.392,24 €","8.123,34 €",403,208,0,"23,851,405,742",1766,1903,"800,00 €","13.515,58 €",1766,"0,05"
michellespr_20052,done,sports,,Germany,DE,MICHELLE,4/6/2020,DE20206_13,_michellespr,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"26,45","180,98",0,"0,82","34,55","26,05","0,98","1,86","6,94%",,,,,158,"4,19%",127000,FALSE,0,3770,46,,,,,"494,68",,"132,26 €",,35,5,0,"34,549,071,618",70,72,"130,25 €","132,26 €",70,"0,02"
cocoswonderland_20062,done,sports,,Germany,DE,WONDERLAND,21/6/2020,DE20206_130,cocos_wonderland,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,32","245,4",0,"1,68","70,47","50,00","1,97","2,46","4,70%",,,,,208,"4,19%",145000,FALSE,0,4967,95,,,,,"81,33",,"177,27 €",,36,7,0,"70,465,069,458",142,149,"350,00 €","177,27 €",142,"0,03"
benjaminmelzer_20053,done,sports,,Germany,DE,BEN,28/5/2020,DE20205_198,benjaminryanmelzer,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,96","339,03",0,"0,39","44,43","23,11","0,89","2,21","8,74%",,,,,540,"11,54%",131000,FALSE,0,4681,49,,,,,"632,7",,"233,67 €",,50,9,0,"44,434,949,797",94,103,"208,00 €","233,67 €",94,"0,02"
juliusise_2006,done,sports,,Germany,DE,JULIUSISE,4/6/2020,DE20206_14,juliusise,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"27,43","329,19",0,"0,75","45,63","22,22","0,81","1,94","7,56%",,,,,268,"6,11%",223000,FALSE,0,4383,70,,,,,"5063,46",,"246,90 €",,56,9,0,"45,630,846,452",103,119,"200,00 €","246,90 €",103,"0,02"
babsiboeck_20053,done,sports,,Germany,DE,BABSI,25/5/2020,DE20205_174,babsiboeck,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"21,13","376,38",0,"0,69","24,38","16,67","0,79","1,38","7,89%",,,,,289,"3,52%",126000,FALSE,0,8204,104,,,,,"124,64",,"253,60 €",,31,12,0,"24,378,352,023",145,152,"200,00 €","253,60 €",145,"0,02"
benjaminmelzer_2007,done,sports,,Germany,DE,BENJAMIN,4/7/2020,DE20207_19,benjaminryanmelzer,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"22,75","414,45",0,"1,75","52,47","15,77","0,69","1,08","6,10%",,,,,117,"2,99%",131000,FALSE,0,3907,93,,,,,"424,02",,"295,76 €",,76,13,0,"52,469,925,774",190,213,"205,00 €","295,76 €",190,"0,05"
adriennekoleszar_20072,done,sports,,Germany,DE,AKinlovewithRick,19/7/2020,DE20207_115,adriennekoleszar,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"21,55","1197,92",0,"0,82","27,12","23,88","1,11","1,85","7,08%",,,,,1161,"3,30%",637000,FALSE,0,35215,255,,,,,"1146,35",,"861,97 €",,24,40,0,"27,119,125,373",517,565,"955,00 €","861,97 €",517,"0,01"
benjaminmelzer_20042,done,sports,,Germany,DE,BEN15,22/4/2020,DE20204_85,benjaminryanmelzer,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,88","1527,59",0,"0,46","47,03","4,95","0,19","0,24","4,23%",,,,,455,"10,29%",131000,FALSE,0,4423,619,,,,,"812,27",,"1.087,00 €",,246,42,0,"47,026,904,816",854,993,"208,00 €","1.087,00 €",854,"0,19"
adriennekoleszar_20052,done,sports,,Germany,DE,A+R=biglove,16/5/2020,DE20205_105,adriennekoleszar,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"24,48","1540,77",0,"0,85","27,29","22,22","0,91","1,29","5,23%",,,,,1171,"3,20%",637000,FALSE,0,36648,508,,,,,"2134,49",,"1.101,55 €",,30,45,0,"27,286,618,642",778,860,"1.000,00 €","1.101,55 €",778,"0,02"
dianazurloewen_2007,done,sports,,Germany,DE,DIANA,11/7/2020,DE20207_73,dianazurloewen,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"22,58","1903,34",0,"1,05","27,65","36,07","1,60","1,46","3,78%",,,,,2089,"2,63%",809000,FALSE,0,79556,1023,,,,,"654,24",,"1.377,34 €",,17,61,0,"27,653,476,796",1507,1614,"2.200,00 €","1.377,34 €",1507,"0,02"
adriennekoleszar_20043,done,sports,,Germany,DE,AKlovesRick,24/4/2020,DE20204_100,adriennekoleszar,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"24,48","3095,64",0,"0,37","23,56","11,11","0,45","0,40","3,41%",,,,,2686,"6,33%",637000,FALSE,0,42443,2065,,,,,"1873,29",,"2.203,21 €",,52,90,0,"23,561,011,239",2499,2638,"1.000,00 €","2.203,21 €",2499,"0,06"
adriennekoleszar_20062,done,sports,,Germany,DE,RickhatbaldGeburtstag,16/6/2020,DE20206_103,adriennekoleszar,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,40","3705,08",0,"0,54","25,53","9,10","0,36","0,74","7,44%",,,,,1772,"4,74%",637000,FALSE,0,37406,872,,,,,"4066,37",,"2.666,88 €",,71,105,0,"25,530,663,530",1288,1412,"955,00 €","2.666,88 €",1288,"0,03"
mimikraus_2005,done,sports,,Germany,DE,MIMIKRAUS,14/5/2020,DE20205_94,mimikraus,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Jessi,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"23,83","3898,21",0,"0,75","25,28","22,41","0,94","1,07","4,57%",,,,,3472,"3,38%",203500,FALSE,0,102846,1743,,,,,"3079,58",,"2.764,36 €",,27,116,0,"25,280,516,500",2433,2541,"2.600,00 €","2.764,36 €",2433,"0,02"
dillanxwhite_20052,done,entertainment,,Germany,DE,DILLAN,14/6/2020,DE20206_86,dillanxwhite,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"27,43","109,7",0,"1,40","71,72","200,00","7,29","2,97","1,43%",,,,,430,"5,14%",246000,FALSE,0,8366,163,,,,,"1420,89",,"82,29 €",,10,3,0,"71,718,862,061",202,210,"600,00 €","82,29 €",202,"0,02"
dillanxwhite_2007,done,entertainment,,Germany,DE,DILLANXWHITE,17/7/2020,DE20207_102,dillanxwhite,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"20,52","147,76",0,"0,31","41,09","70,00","3,41","2,55","3,38%",,,,,1141,"13,40%",246000,FALSE,0,8517,102,,,,,"44,03",,"102,61 €",,12,5,0,"41,094,282,024",137,148,"350,00 €","102,61 €",137,"0,02"
sarakulka_2005,done,family,,Germany,DE,SARA15,22/5/2020,DE20205_158,sarakulka_,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"28,70","429,75",0,"0,76","21,00","114,55","3,99","2,07","1,72%",,,,,1659,"2,77%",170000,FALSE,0,59994,420,,,,,"956,37",,"315,75 €",,5,11,0,"21,002,100,210",610,639,"1.260,00 €","315,75 €",610,"0,01"
randaandthegang_20042,done,family,,Germany,DE,RANDA15,22/4/2020,DE20204_77,randa_and_the_gang,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"27,11","3011,22",0,"0,83","28,99","15,63","0,58","1,30","7,93%",,,,,1500,"3,48%",132000,FALSE,0,43122,653,,,,,"991,22",,"2.168,63 €",,50,80,0,"28,987,523,770",958,1009,"1.250,00 €","2.168,63 €",958,"0,02"
sarakulka_2004,done,family,,Germany,DE,SARAKULKA,21/4/2020,DE20204_70,sarakulka_,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,57","3495,73",0,"0,92","28,32","12,80","0,50","0,77","5,78%",,,,,1385,"3,06%",170000,FALSE,0,45196,1021,,,,,"5520,51",,"2.557,42 €",,57,100,0,"28,321,090,362",1656,1731,"1.280,00 €","2.557,42 €",1656,"0,04"
tasdy_2006,done,family,,Germany,DE,TASDY,1/6/2020,DE20206_4,tasd.y,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"23,79","3565,8",0,"0,52","39,88","11,32","0,48","1,18","9,85%",,,,,2317,"7,70%",105000,FALSE,0,30087,542,,,,,"1453,08",,"2.522,04 €",,84,106,0,"39,884,335,427",1019,1076,"1.200,00 €","2.522,04 €",1019,"0,03"
randaandthegang_2006,done,family,,Germany,DE,RANDA,22/6/2020,DE20206_141,randa_and_the_gang,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"26,10","4470,16",0,"0,40","16,18","9,92","0,38","0,81","7,71%",,,,,3134,"4,06%",132000,FALSE,0,77245,760,,,,,"712,03",,"3.288,04 €",,43,126,0,"16,182,277,170",1534,1634,"1.250,00 €","3.288,04 €",1534,"0,02"
tasdy_2004,done,family,,Germany,DE,EASTER15,2/4/2020,DE20204_2,tasd.y,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"26,65","5026,21",0,"0,54","37,38","9,12","0,34","0,76","7,84%",,,,,2298,"6,87%",105000,FALSE,0,33437,974,,,,,"2410,82",,"3.651,67 €",,109,137,0,"37,383,736,579",1636,1747,"1.250,00 €","3.651,67 €",1636,"0,05"
sarakulka_2007,done,family,,Germany,DE,SARA,5/7/2020,DE20207_35,sarakulka_,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"26,90","5075,41",0,"0,52","19,63","8,69","0,32","0,37","4,07%",,,,,2351,"3,77%",170000,FALSE,0,62416,1945,,,,,"831,57",,"3.793,06 €",,61,141,0,"19,626,377,852",3317,3466,"1.225,00 €","3.793,06 €",3317,"0,05"
katharinaaaa_20052,done,family,,Germany,DE,KATHARINAAAA,26/5/2020,DE20205_184,katharina_aaa,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"24,97","5461,02",0,"0,55","23,68","10,26","0,41","0,85","7,87%",,,,,2898,"4,29%",148000,FALSE,0,67565,918,,,,,"2051,01",,"3.894,88 €",,58,156,0,"23,680,899,874",1892,1983,"1.600,00 €","3.894,88 €",1892,"0,03"
mathellaslife_20042,done,family,,Germany,DE,MATHELLA,25/4/2020,DE20204_107,mathellaslife,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"26,27","5804,23",0,"0,47","25,05","8,15","0,31","0,72","8,28%",,,,,2779,"5,30%",131000,FALSE,0,52389,1169,,,,,"1881,3",,"4.228,74 €",,81,161,0,"25,052,969,135",1825,1945,"1.312,50 €","4.228,74 €",1825,"0,03"
isabeau_20052,done,family,,Germany,DE,ISIAIR,27/5/2020,DE20205_194,isabeau_youtube,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,88","6392,23",0,"0,68","17,65","13,97","0,54","0,75","5,12%",,,,,3678,"2,60%",524000,FALSE,0,141667,2076,,,,,"3403,91",,"4.631,67 €",,33,179,0,"17,647,017,301",3322,3494,"2.500,00 €","4.631,67 €",3322,"0,02"
thetwinteam_2006,done,family,,Germany,DE,TWINTEAM,25/6/2020,DE20206_167,the.twinteam,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"24,39","8769,34",0,"0,54","25,31","10,66","0,44","0,67","5,88%",,,,,5104,"4,70%",179000,FALSE,0,108634,2107,,,,,"1457,35",,"6.293,77 €",,58,258,0,"25,314,358,304",4111,4387,"2.750,00 €","6.293,77 €",4111,"0,04"
konfettiimherz_20062,done,family,,Germany,DE,KONFETTIIMHERZ,21/6/2020,DE20206_134,konfettiimherz,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,34","9125,52",0,"0,29","26,68","5,21","0,21","0,42","7,51%",,,,,4715,"9,15%",135000,FALSE,0,51531,1591,,,,,"2375,86",,"6.690,66 €",,130,264,0,"26,682,967,534",3300,3515,"1.375,00 €","6.690,66 €",3300,"0,06"
konfettiimherz_2005,done,family,,Germany,DE,BIANCA,7/5/2020,DE20205_41,konfettiimherz,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,09","9388,36",0,"0,33","27,72","5,09","0,20","0,52","9,67%",,,,,4162,"8,39%",135000,FALSE,0,49599,1610,,,,,2586,,"6.773,29 €",,137,270,0,"27,722,333,112",2664,2791,"1.375,00 €","6.773,29 €",2664,"0,05"
thetwinteam_20042,done,family,,Germany,DE,TWINTEAM15,28/4/2020,DE20204_118,the.twinteam,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,42","11749,53",0,"0,40","27,09","7,42","0,29","0,54","6,85%",,,,,6250,"6,77%",179000,FALSE,0,92273,3203,,,,,"5540,61",,"8.565,52 €",,93,337,0,"27,093,515,980",4655,4920,"2.500,00 €","8.565,52 €",4655,"0,05"
derzwuckundich_02,done,family,,Germany,DE,ZWUCK,7/4/2020,DE20204_23,derzwuckundich,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,53","14320,91",0,"0,34","21,24","5,70","0,22","0,46","7,71%",,,,,6601,"6,23%",235000,FALSE,0,105911,3112,,,,,"11299,61",,"10.082,39 €",,95,395,0,"21,244,252,250",4853,5121,"2.250,00 €","10.082,39 €",4853,"0,05"
derzwuckundich_2005,done,family,,Germany,DE,MAMAZWUCK,9/5/2020,DE20205_51,derzwuckundich,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,59","24605,49",0,"0,26","23,69","3,52","0,14","0,35","9,37%",,,,,9241,"9,12%",235000,FALSE,0,101295,3210,,,,,"8608,2",,"17.427,37 €",,172,681,0,"23,693,173,404",6889,7265,"2.400,00 €","17.427,37 €",6889,"0,07"
derzwuckundich_20062,done,family,,Germany,DE,DERZWUCKUNDICH,17/6/2020,DE20206_99,derzwuckundich,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"25,96","49710,66",0,"0,21","22,21","1,76","0,07","0,18","9,64%",,,,,11271,"10,43%",235000,FALSE,0,108053,6762,,,,,"12607,4",,"35.484,03 €",,328,1367,0,"22,211,322,222",13253,14183,"2.400,00 €","35.484,03 €",13253,"0,12"
konfettiimherz_02,done,family,,Germany,DE,KONFETTI,6/4/2020,DE20204_17,konfettiimherz,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"511,20","1788,07",0,"0,66","35,54","34,69","0,07","2,18","6,07%",,,,,2573,"5,38%",135000,FALSE,0,47837,460,,"15882,44",,"7845,68","8243,93",,"1.320,56 €","23.728,12 €",524,49,0,"35,537,345,569",779,807,"1.700,00 €","25.048,68 €",779,"0,02"
willy_2005,done,fashion,,Germany,DE,WILLY ,3/5/2020,DE20205_5,willy ,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"20,60","91,23",0,"0,30","27,99","100,00","4,85","1,81","1,46%",,,,,1010,"9,42%",204000,FALSE,0,10718,148,,,,,,,"61,80 €",,6,3,0,"27,990,296,697",166,206,"300,00 €","61,80 €",166,"0,02"
daninanaa_20073,done,fashion,,Germany,DE,DANI,27/7/2020,DE20207_164,dani_nanaa,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"23,51","132,04",0,"0,61","78,16","100,00","4,25","2,90","2,65%",,,,,652,"12,74%",150900,FALSE,0,5118,102,,,,,,,"94,02 €",,18,4,0,"78,155,529,504",138,151,"400,00 €","94,02 €",138,"0,03"
daninanaa_20062,done,fashion,,Germany,DE,DANINANAA,29/6/2020,DE20206_185,dani_nanaa,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/6/2020,1/6/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"21,26","121,64",0,"1,67","62,71","100,00","4,70","5,13","4,49%",,,,,240,"3,76%",150900,FALSE,0,6379,54,,,,,"42,33",,"85,04 €",,13,4,0,"62,705,753,253",78,89,"400,00 €","85,04 €",78,"0,01"
willy_20042,done,fashion,,Germany,DE,WILLY,26/4/2020,DE20204_110,willy ,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/4/2020,1/4/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"29,26","308,02",0,"0,61","19,08","37,50","1,28","2,59","5,44%",,,,,494,"3,14%",204000,FALSE,0,15724,92,,,,,"2265,06",,"234,07 €",,15,8,0,"19,079,114,729",116,147,"300,00 €","234,07 €",116,"0,01"
schannaloves_2007,done,fashion,,Germany,DE,SCHANNALOVES,6/7/2020,DE20207_122,schannaloves,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/7/2020,1/7/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"22,25","711,96",0,"1,54","29,10","34,78","1,56","2,82","7,30%",,,,,518,"1,88%",154000,FALSE,0,27489,143,,,,,"172,63",,"511,81 €",,19,23,0,"29,102,550,111",284,315,"800,00 €","511,81 €",284,"0,01"
schannaloves_20052,done,fashion,,Germany,DE,SCHANNA,20/5/2020,DE20205_141,schannaloves,1/1/2021,30/3/2021 0:16,30/3/2021,30/3/2021 7:08,instagram,instagram,ig_story,ig_story,1/5/2020,1/5/2020 0:00,1/1/2020 0:00,Maria,,Central Europe,,All,Makro,Makro,,FALSE,1,1,"22,84","918,15",0,"0,64","31,00","28,57","1,25","1,29","4,17%",,,,,1249,"4,84%",154000,FALSE,0,25805,413,,,,,"1141,45",,"639,49 €",,25,28,0,"31,001,743,848",622,671,"800,00 €","639,49 €",622,"0,02"
